Date;BA;CAT;KO;DIS;JPM;MMM;MSFT;PFE;WMT;XOM;Y05;Y10;Y15;Y20;Y30
2003-05-16;20.74506950378418;15.557472229003906;11.6586332321167;14.584493637084961;17.3752384185791;28.28925323486328;15.816996574401855;13.966460227966309;11.589229583740234;17.717885971069336;0.024653;0.037787;0.044854000000000005;0.048198;0.048833
2003-05-23;20.45182991027832;14.978875160217285;11.722298622131348;14.426309585571289;17.18063735961914;27.997636795043945;14.981929779052734;13.247563362121582;11.38775634765625;17.98277473449707;0.023744;0.036331;0.043177;0.046246;0.046176
2003-05-30;20.915563583374023;15.316637992858887;12.088372230529785;15.54150104522705;18.270404815673828;28.670944213867188;15.223165512084961;12.890201568603516;11.521344184875488;18.19270133972168;0.023267000000000003;0.036702;0.044134;0.047575000000000006;0.047897999999999996
2003-06-06;23.77295684814453;16.039148330688477;12.438533782958984;16.830692291259766;19.53254508972168;28.655073165893555;14.641703605651855;13.750375747680664;11.742526054382324;18.662506103515625;0.023214000000000002;0.036738;0.044103;0.047729999999999995;0.049016000000000004
2003-06-13;24.10029411315918;16.46208381652832;12.620137214660645;16.09514808654785;19.29345703125;28.97244644165039;15.247910499572754;13.74621295928955;11.843260765075684;18.957386016845703;0.020788;0.034110999999999995;0.041523000000000004;0.04524;0.046757999999999994
2003-06-20;24.229862213134766;16.81452178955078;12.38558578491211;16.079326629638672;19.349058151245117;29.64801025390625;16.287118911743164;14.78091812133789;11.902144432067871;18.43760108947754;0.02349;0.03711;0.044591000000000006;0.048257;0.049283
2003-06-27;23.336509704589844;16.3974666595459;12.396254539489746;15.296321868896484;18.848651885986328;29.156068801879883;15.854106903076172;14.544071197509766;11.80123519897461;18.177705764770508;0.02537;0.038865;0.04620199999999999;0.049749999999999996;0.050659
2003-07-03;23.58200454711914;16.32111167907715;12.321624755859375;15.873686790466309;19.167203903198242;29.103939056396484;16.392290115356445;14.224095344543457;12.05569076538086;18.02276611328125;0.025706000000000003;0.039771;0.047062999999999994;0.050525;0.051514
2003-07-11;23.99117660522461;16.852706909179688;11.703275680541992;16.48269271850586;20.082597732543945;29.298898696899414;16.89333152770996;14.211625099182129;12.400070190429688;17.792861938476562;0.025432999999999997;0.039765;0.04724300000000001;0.050702;0.051294000000000006
2003-07-18;22.743207931518555;19.38559341430664;11.967140197753906;16.61714744567871;19.84111785888672;29.512012481689453;16.633520126342773;13.875041007995605;12.503169059753418;17.932802200317383;0.029278;0.043208;0.050088;0.05312;0.0533
